Fx_coeff,Fy_coeff,CD_pressure,CL_pressure,alpha_deg
0.03341951221227646,-0.5080026984214783,0.20515122474008118,-0.46593624068927564,-20.0
0.016956951469182968,-0.5065853595733643,0.14749309638690944,-0.48493510004474294,-15.0
-0.10506603121757507,-0.7634945511817932,0.02910959535005865,-0.7701398782420348,-10.0
-0.030538909137248993,-0.4341861605644226,0.007419117946713211,-0.4351955924476493,-5.0
0.004388480447232723,0.2813759446144104,0.004388480447232723,0.2813759446144104,0.0
-0.06690219789743423,0.802525520324707,0.0032970929617419653,0.8053025791799943,5.0
-0.192793071269989,1.139473795890808,0.008003436841938188,1.1556407940403624,10.0
-0.2965293526649475,1.2376327514648438,0.03389756692988427,1.2722088820027027,15.0
-0.04275267943739891,1.717343807220459,0.5471917976988419,1.6283975805461786,20.0
